DUPLICATES,SEQUENTIAL,MAX_MEMORY,ENV_SHARED_CACHE,REPLICATED,ENV_IS_LOCKING,CACHE_MODE,TEMPORARY,JE_FILE_LEVEL,ENV_BACKGROUND_READ_LIMIT,LOCK_DEADLOCK_DETECT,TXN_SERIALIZABLE_ISOLATION,JE_DURABILITY,ADLER32_CHUNK_SIZE,CHECKPOINTER_BYTES_INTERVAL,LOCK_DEADLOCK_DETECT_DELAY,time
0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,18.57
1,0,1,1,0,1,1,0,0,1,1,1,1,1,1,1,6.993
0,1,1,1,1,1,0,1,1,1,1,1,0,1,1,0,11.11
0,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,4.752
1,0,0,1,0,1,0,1,0,0,1,1,0,1,1,1,23.265
1,0,1,1,1,1,1,0,1,0,1,0,1,0,0,1,7.132
1,1,1,1,1,1,0,1,1,0,1,0,0,0,0,0,7.701
0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,11.822
0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1,11.103
0,1,1,0,1,1,0,0,0,1,0,0,1,0,1,1,10.349
0,0,0,1,0,0,0,1,1,1,0,0,1,1,0,1,26.903
1,1,0,1,1,0,1,1,1,1,1,0,1,1,1,1,5.364
0,0,0,1,0,1,0,1,1,0,0,1,0,0,1,1,26.721
0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,18.663
0,0,1,1,1,1,1,1,1,0,1,0,0,1,1,1,5.163
0,1,1,0,1,0,0,0,1,0,0,0,1,1,0,1,10.38
1,1,0,1,1,1,1,0,0,1,1,1,0,0,0,1,6.771
0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,18.5
1,1,0,0,1,0,1,0,1,0,1,0,1,0,1,1,6.751
0,0,0,0,0,0,1,1,0,1,1,0,1,0,0,0,23.322
0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,10.415
0,1,1,1,1,1,1,0,1,1,1,1,0,0,1,1,9.915
1,1,0,1,1,0,1,1,0,1,1,1,0,1,1,0,5.366
0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,10.863
0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,18.734
0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,4.751
1,1,0,0,1,0,1,1,1,1,1,1,0,1,1,1,5.376
1,0,0,1,0,1,0,0,0,1,0,1,1,0,0,1,14.941
0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,10.562
1,0,0,1,1,0,0,1,0,0,1,1,0,0,0,1,23.432
0,1,0,0,0,0,1,1,1,0,0,0,1,0,1,1,7.399
0,0,0,0,0,0,1,0,1,0,1,0,1,1,0,1,18.781
0,0,1,0,1,1,0,0,1,1,0,1,0,0,0,0,11.045
0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,18.485
1,0,0,1,1,1,0,1,0,1,1,1,1,1,1,0,23.487
1,1,0,1,0,0,1,0,0,1,0,0,1,1,0,0,6.607
0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,18.554
0,0,1,0,0,1,0,0,0,0,0,1,0,1,1,0,11.057
1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,4.4
0,0,0,1,0,1,1,0,0,1,0,1,0,1,1,0,18.759
1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,4.339
0,1,0,0,0,1,1,0,0,1,1,1,0,0,1,0,10.4
0,1,0,1,0,1,1,1,1,1,1,1,0,0,1,1,7.475
1,1,1,1,0,1,1,1,0,1,1,1,1,0,1,0,4.369
0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,5.171
1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,23.405
1,1,1,1,0,1,1,1,1,0,1,0,1,1,1,0,4.366
1,1,1,0,1,1,0,1,0,1,1,1,1,1,0,1,7.637
0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,18.359
0,0,0,0,0,1,0,0,1,1,0,1,1,0,1,0,18.515
0,0,0,1,1,0,0,1,0,1,0,0,0,1,1,1,26.89
0,0,0,1,1,1,0,0,1,1,1,1,1,0,1,1,18.541
1,0,1,1,1,1,1,1,1,0,1,1,1,0,1,1,4.828
0,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,7.474
1,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,6.817
0,1,1,1,0,0,1,0,1,0,1,0,1,1,1,1,9.941
1,1,1,1,1,1,1,0,1,0,0,0,1,1,1,1,6.379
1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,4.345
0,1,1,1,0,0,0,0,1,0,1,1,0,1,0,1,10.325
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,18.535
1,1,1,0,1,1,0,0,1,1,0,0,1,0,1,0,6.64
1,0,0,0,1,0,0,0,0,0,1,1,1,1,0,1,14.998
1,1,0,0,0,1,1,1,1,0,1,1,1,1,1,0,5.386
0,1,1,0,1,1,1,0,1,1,1,0,0,1,0,0,9.873
0,1,1,0,1,1,1,1,0,1,1,1,0,1,1,1,4.799
1,0,1,1,1,1,1,1,1,1,1,1,0,1,0,1,4.806
1,0,1,0,1,0,0,0,0,0,1,1,0,0,1,0,7.22
1,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,14.888
0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,10.794
1,1,0,0,1,1,1,0,0,1,0,1,0,1,1,1,6.83
0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,26.59
1,0,1,1,1,0,0,1,1,1,0,1,1,1,1,1,7.985
1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,5.371
0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,10.981
0,1,0,1,0,0,0,1,1,0,0,1,0,0,0,1,11.702
0,0,0,1,1,1,0,1,0,1,0,0,0,0,1,1,26.747
0,0,1,0,0,1,1,0,1,0,0,0,0,0,1,1,10.623
0,1,1,0,0,1,0,1,1,0,0,1,1,1,1,0,11.189
0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,26.787
0,0,1,0,1,0,0,1,1,0,0,1,1,1,1,0,11.594
1,0,0,1,0,0,1,0,1,1,1,1,1,1,1,0,14.83
1,0,1,1,0,1,1,0,0,0,1,1,0,0,0,0,7.156
1,0,1,0,0,1,1,0,0,0,1,0,0,1,1,1,7.046
1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,6.772
1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,4.31
0,0,0,1,1,0,1,0,1,1,0,0,0,0,1,1,18.605
1,1,0,1,0,1,1,0,0,1,1,1,0,0,0,1,6.676
0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,18.605
0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,11.137
0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,11.081
0,1,0,0,1,1,0,0,0,0,0,0,1,1,1,0,10.871
0,0,1,1,0,0,0,1,1,0,1,0,0,0,0,1,11.579
0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,26.989
1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,4.366
1,1,1,1,1,0,1,0,1,0,0,1,0,0,0,1,6.441
1,1,1,0,0,0,0,0,1,1,1,1,0,0,0,1,6.614
1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,4.349
1,1,1,0,1,1,1,0,1,1,0,1,1,1,1,1,6.415
0,0,1,0,1,1,0,0,0,0,1,1,0,0,0,0,11.011
1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,4.411
1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,4.362
1,1,1,0,1,1,0,1,0,0,1,1,1,0,0,1,7.599
0,1,0,0,1,1,0,1,1,1,1,1,1,0,0,0,11.836
1,0,0,0,1,0,1,1,1,1,0,1,1,1,1,1,21.285
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,18.529
1,0,1,1,1,1,1,1,1,1,0,1,1,1,0,1,4.827
1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4.857
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,18.629
1,0,0,1,0,0,1,1,1,1,1,0,1,1,1,1,21.312
0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,1,7.377
0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,10.86
1,1,0,0,0,1,1,1,1,1,0,1,1,1,1,1,5.422
1,0,1,1,1,0,1,0,1,1,1,1,0,0,1,0,7.116
1,1,0,0,0,1,0,0,0,0,1,0,1,0,1,0,6.771
0,1,0,0,0,0,0,1,0,1,0,1,1,0,0,0,11.856
1,1,1,1,1,1,0,1,1,1,0,0,0,1,1,1,7.56
1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,6.403
0,0,0,0,1,0,1,0,1,1,1,1,0,0,1,1,18.607
1,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,21.069
1,1,0,1,1,0,0,0,0,1,1,1,1,1,1,1,6.852
1,1,1,1,0,1,1,0,1,0,0,1,0,1,1,1,6.554
0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,18.505
1,0,1,0,1,0,0,0,1,0,0,1,1,1,0,0,7.252
0,0,1,1,1,0,1,1,0,0,0,1,0,0,0,0,5.185
1,0,1,1,1,1,1,0,0,1,1,1,1,1,1,1,7.029
1,0,1,1,1,0,0,0,1,1,1,1,0,0,1,0,7.202
0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,18.579
0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,1,23.451
1,1,1,1,1,1,0,0,1,0,1,1,1,0,1,1,6.668
0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,26.827
0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,18.684
0,1,0,1,0,0,0,0,0,1,1,0,0,1,0,1,10.798
1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,7.209
1,0,1,1,0,0,1,1,1,1,1,1,1,1,0,1,4.846
1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,7.185
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,18.515
1,1,0,0,0,1,0,0,0,1,1,0,1,0,1,1,6.989
0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,18.589
1,0,1,1,1,1,1,1,1,1,1,1,1,0,0,1,4.817
0,1,0,0,0,1,1,0,0,0,1,1,1,1,1,0,10.463
1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,15
0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,18.405
1,1,0,1,0,1,0,1,1,1,0,1,1,1,0,1,7.777
1,0,1,1,1,0,0,0,1,0,1,1,1,1,1,1,7.178
0,0,0,1,0,0,0,1,0,0,1,1,0,0,1,0,26.809
1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,14.954
0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,11.168
1,1,1,1,1,0,1,0,1,0,0,1,0,1,1,1,6.547
1,1,1,0,0,1,1,1,1,0,1,1,0,1,1,0,4.353
0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,10.586
1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,1,5.354
0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,1,18.377
0,0,1,0,0,1,0,1,1,1,1,1,1,0,0,1,11.77
1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,4.877
0,0,1,1,0,1,0,0,0,0,0,1,1,0,0,0,11.169
1,0,1,0,1,1,1,1,0,0,1,1,1,1,1,1,4.851
1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,4.402
1,0,1,1,0,1,1,1,1,0,1,1,0,0,0,0,4.848
0,1,1,0,1,0,0,1,0,1,1,1,1,1,1,0,11.173
1,1,1,0,0,0,0,0,1,0,0,1,0,1,0,0,6.674
1,1,0,1,0,1,1,1,1,1,1,1,0,1,0,1,5.384
0,1,1,1,0,1,1,0,1,1,1,1,1,1,0,0,9.877
0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,11.061
1,1,1,1,1,0,1,0,0,1,1,1,1,0,0,1,6.451
0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,10.962
0,0,0,0,1,1,1,1,1,1,1,1,0,0,1,0,23.325
0,1,1,1,1,1,1,1,0,0,1,1,0,1,0,0,4.749
0,1,0,1,1,1,1,1,0,1,1,1,1,0,0,1,7.459
1,1,0,0,1,1,0,1,1,1,1,0,0,0,0,1,7.849
1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,7.643
0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,10.297
1,1,1,1,0,0,0,1,1,1,0,0,1,1,1,1,7.704
0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,9.907
0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,18.726
0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,10.443
1,1,0,1,1,0,0,1,0,1,1,0,1,1,1,0,7.695
0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,0,10.812
1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,0,6.696
1,1,1,0,1,1,1,0,1,0,1,0,1,1,0,0,6.423
1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,14.957
0,1,1,1,0,1,0,0,1,0,0,0,0,0,1,0,10.285
1,1,0,0,1,1,1,0,0,0,1,1,0,1,1,0,6.842
0,0,1,1,1,1,1,1,1,0,1,0,1,1,0,1,5.199
1,1,1,1,1,0,1,0,0,1,1,0,1,1,1,1,6.543
0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,7.472
0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,1,18.549
1,0,0,1,0,1,0,1,0,0,1,0,1,0,0,1,23.567
1,1,0,1,0,0,1,1,1,0,1,0,1,1,1,0,5.352
0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,10.199
1,0,1,1,1,1,0,0,0,1,1,1,1,1,1,1,7.185
0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,4.711
1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,23.197
0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,18.779
0,1,0,1,1,0,1,0,0,1,1,0,1,0,0,0,10.396
0,0,1,1,0,1,0,1,1,0,1,1,1,1,1,1,11.639
1,1,1,1,1,1,0,1,1,0,1,0,1,1,1,0,7.641
1,1,0,0,0,0,1,0,1,1,0,1,0,0,1,0,6.674
0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,18.4
1,1,1,1,1,1,0,1,1,0,0,0,0,1,1,0,7.568
0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,10.943
0,1,0,1,0,1,0,1,1,0,1,0,1,1,0,1,11.853
0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,1,10.394
0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,10.998
1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,14.902
0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,18.657
0,1,0,1,1,1,1,1,1,1,1,1,0,0,1,1,7.489
0,0,1,0,1,1,1,0,0,1,0,1,1,0,1,1,10.703
1,1,1,1,0,1,0,1,1,1,1,1,1,1,0,1,7.695
0,1,1,0,1,0,0,0,0,0,0,0,1,1,1,0,10.323
1,1,1,1,1,0,0,1,0,0,0,1,1,1,1,1,7.679
0,1,1,0,0,1,0,0,0,1,1,0,0,1,0,1,10.336
0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,11.188
0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,18.757
0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,26.611
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,10.982
1,0,1,0,1,0,0,1,0,1,0,1,0,0,1,0,8.019
1,0,0,0,0,1,0,1,0,0,1,0,1,0,0,1,23.325
0,0,0,1,0,1,0,1,0,0,0,0,1,1,1,0,26.624
0,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,4.753
0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,10.943
1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,6.399
1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,4.386
0,0,1,1,1,1,0,0,1,1,1,1,0,0,1,1,10.843
1,1,1,0,0,1,1,0,0,1,0,0,1,1,0,0,6.491
0,0,1,1,1,1,1,1,0,1,0,1,0,1,1,1,5.169
1,0,0,1,1,1,0,1,1,1,1,1,1,0,1,0,23.248
1,1,0,1,1,1,1,1,1,1,0,0,0,0,1,0,5.397
1,0,1,0,0,1,0,1,1,0,0,0,0,0,1,0,8.15
0,1,0,0,1,1,1,1,0,1,1,0,0,0,1,1,7.374
1,1,1,1,1,0,0,1,0,0,0,1,1,0,1,1,7.7
0,0,0,1,1,0,0,1,1,0,0,1,1,0,1,1,26.637
1,1,1,0,0,1,1,0,0,0,1,0,1,1,1,1,6.62
0,1,0,0,0,1,0,0,0,0,1,1,0,1,0,0,11.023
1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,7.474
0,0,1,0,0,1,1,1,0,0,1,0,0,0,1,0,5.158
0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,11.13
1,1,1,1,1,1,1,1,0,1,1,1,1,0,0,0,4.391
1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,4.393
1,0,1,1,1,0,0,1,0,1,1,0,0,1,1,0,8.05
1,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,6.771
1,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,4.88
1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,6.462
1,1,1,1,1,1,1,1,1,0,1,1,0,0,1,1,4.364
0,1,1,1,1,1,1,1,0,0,1,0,0,1,0,0,4.725
0,1,1,1,1,1,1,1,0,1,0,0,1,1,1,1,4.71
0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,26.683
1,1,0,0,0,0,0,1,0,0,1,0,0,0,1,1,7.911
0,0,1,1,1,1,0,1,0,0,0,1,0,0,0,0,11.692
0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,23.291
1,0,0,0,0,0,1,1,1,1,0,1,0,0,1,1,21.286
1,1,1,1,0,0,0,1,1,0,1,0,1,1,1,0,7.638
1,1,1,0,1,1,0,1,0,1,1,0,1,0,1,0,7.555
1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,4.349
1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,1,14.743
0,0,1,1,1,0,1,1,0,0,0,1,1,0,1,0,5.157
1,1,1,0,1,1,1,0,1,1,0,1,1,1,0,1,6.524
1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,0,4.395
0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,10.959
1,1,1,0,1,1,0,0,0,0,0,1,1,0,0,1,6.595
0,1,1,1,0,1,0,0,0,0,1,1,0,0,1,1,10.381
0,0,0,1,1,0,0,0,1,0,1,0,0,0,1,0,18.451
0,1,1,0,0,1,0,1,1,1,1,0,1,1,0,1,11.155
1,1,1,1,1,0,1,1,1,1,1,0,0,1,0,1,4.369
0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,18.61
0,1,1,1,1,1,0,1,0,0,1,1,1,1,1,0,11.039
0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,26.924
1,0,1,1,1,1,0,0,1,1,1,0,0,1,1,0,7.26
1,0,1,1,1,1,0,1,0,0,1,1,1,1,1,1,7.999
0,1,0,0,1,0,0,1,1,0,1,0,0,0,1,1,11.896
1,1,1,0,1,1,0,1,1,0,1,0,1,0,0,0,7.754
1,0,1,1,0,0,1,0,1,1,0,1,1,1,0,1,7.076
1,0,0,0,1,0,1,1,0,0,0,1,0,0,0,1,21.204
0,1,1,0,1,1,0,1,1,0,1,0,1,0,1,1,11.244
0,0,0,1,1,0,1,1,1,0,1,0,1,0,0,1,23.353
1,1,0,0,1,1,0,1,1,1,0,1,1,1,1,1,7.817
0,0,1,0,1,0,1,0,1,1,0,0,0,1,0,0,10.7
0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,18.63
1,0,0,0,1,0,1,0,1,0,0,1,1,1,0,0,14.98
1,1,1,1,1,1,0,0,0,1,1,0,1,0,1,1,6.535
0,0,0,0,0,1,0,1,0,0,1,1,0,0,1,0,26.407
0,1,1,1,0,1,0,0,1,1,1,1,1,1,0,0,10.332
0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,18.367
0,1,1,1,1,1,0,0,1,1,1,0,0,0,1,1,10.278
1,1,1,1,1,1,0,1,1,1,1,1,0,1,0,1,7.644
1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,6.844
0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,18.676
1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,4.387
0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,11.173
1,1,1,1,1,1,1,0,1,1,0,0,1,0,0,0,6.453
1,1,0,1,1,1,1,0,0,1,1,1,1,1,0,1,6.75
1,0,1,1,0,1,1,0,0,1,1,1,0,0,0,1,7.036
1,0,0,1,1,0,1,0,0,1,0,1,1,0,1,1,14.917
0,1,1,0,0,0,1,1,0,0,0,1,0,1,1,1,4.825
1,1,1,0,0,0,0,0,0,0,1,1,0,1,0,1,6.626
1,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0,7.002
1,0,0,1,1,1,1,0,0,1,0,1,1,1,1,1,14.901
1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,14.929
1,0,1,0,1,1,1,1,1,0,0,0,0,1,1,0,4.868
1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,4.376
0,1,1,0,0,0,1,1,1,1,0,0,1,1,1,1,4.788
0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,10.629
0,0,1,0,0,1,1,1,1,1,1,1,1,1,0,1,5.17
1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,4.815
0,1,1,1,1,0,1,1,0,1,1,1,0,1,1,1,4.747
0,0,1,1,0,0,1,1,1,1,0,1,1,0,1,0,5.158
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,18.49
1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,4.368
0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,18.566
1,1,0,0,1,1,0,1,1,0,0,1,1,0,0,0,7.739
1,0,0,1,0,0,0,1,0,0,0,1,1,0,1,1,23.336
1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,0,6.415
0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,18.683
0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,10.978
1,1,1,1,1,1,1,0,0,1,1,0,1,1,1,1,6.524
1,0,1,1,1,1,1,1,0,1,1,1,1,1,0,0,4.81
1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,4.362
0,0,1,1,1,0,1,0,0,0,1,1,0,0,1,1,10.68
1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,15.033
1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,4.413
0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,10.447
1,0,0,1,0,0,0,0,0,1,1,1,0,0,0,1,14.79
1,1,1,0,1,0,0,1,1,1,1,1,1,0,1,1,7.667
1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,4.382
0,0,0,1,0,1,0,1,0,1,1,0,0,0,0,1,26.913
0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,10.895
1,0,1,0,1,1,0,1,1,1,1,1,0,1,1,1,8.279
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,18.474
1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,4.876
1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,1,4.352
0,1,1,0,0,0,1,0,0,1,1,0,1,0,1,1,9.936
1,0,0,1,1,0,1,1,1,1,0,0,0,1,0,1,21.311
0,0,1,1,0,1,0,0,1,0,0,1,0,1,0,1,10.979
0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,26.79
0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,18.425
0,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,4.73
0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,18.441
1,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,6.472
0,1,1,0,0,1,1,1,1,0,1,1,1,1,0,0,4.766
1,1,1,1,1,0,1,0,0,1,1,0,0,1,1,1,6.434
1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,0,4.42
0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,10.999
0,0,1,1,0,0,1,0,1,0,1,0,0,0,1,0,10.642
1,0,1,0,1,1,1,0,0,0,1,0,1,1,0,1,7.089
1,1,1,1,1,1,1,0,1,0,1,1,0,1,1,1,6.459
0,1,0,1,1,1,0,0,0,1,0,0,0,0,1,0,10.875
0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,4.767
1,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,7.188
0,0,0,1,1,0,0,1,1,1,0,0,1,1,1,0,26.953
0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,26.85
0,1,1,0,1,0,1,0,1,0,0,0,1,1,1,1,9.953
0,1,0,1,1,0,1,1,0,1,1,0,1,1,1,1,7.469
1,1,0,0,0,0,0,0,0,0,1,0,1,1,0,1,6.962
1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,14.886
0,0,1,0,1,0,0,0,1,1,0,1,0,0,0,0,10.978
1,1,1,0,1,0,0,0,0,0,1,1,0,1,0,1,6.663
0,1,0,1,1,0,0,1,0,0,1,0,0,1,1,0,11.819
0,1,1,1,1,1,1,1,0,1,1,1,0,0,0,1,4.785
1,1,0,0,1,1,1,0,1,1,1,0,1,0,1,0,6.838
0,0,1,0,0,1,1,0,1,0,0,1,0,0,0,1,10.679
1,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,23.248
1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,1,7.855
1,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,8.159
0,0,1,1,0,1,1,1,1,1,1,1,1,0,0,0,5.145
1,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,6.959
1,0,0,0,1,1,1,1,0,0,0,0,0,1,1,1,21.182
0,0,0,1,0,0,0,1,0,1,1,1,1,0,1,1,26.754
1,0,0,1,0,1,0,0,0,1,1,1,0,1,1,1,14.866
1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,6.866
0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,18.391
0,1,0,1,0,1,0,0,0,0,1,1,0,0,1,1,10.845
1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,14.895
0,1,1,1,0,1,0,1,0,1,1,1,1,0,1,1,11.164
1,1,0,1,0,1,0,0,0,1,0,0,0,0,0,1,6.761
0,0,1,1,1,1,1,1,0,0,0,0,1,0,1,0,5.191
0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,0,4.69
1,1,1,1,1,1,0,0,0,1,1,1,0,1,1,1,6.548
0,0,0,0,0,1,0,1,0,1,1,0,0,0,1,1,26.507
0,0,0,0,0,1,1,1,1,0,0,0,0,0,1,1,23.276
0,1,1,0,0,0,0,1,1,1,0,1,1,1,1,1,11.252
0,1,1,1,1,1,0,0,1,1,0,1,0,0,1,1,10.295
1,0,1,1,1,0,1,1,0,1,0,0,0,0,0,0,4.86
0,1,1,0,1,0,0,1,0,1,1,1,0,1,0,0,11.233
